occurrenceID,basisOfRecord,institutionCode,datasetName,occurrenceStatus,eventID,materialSampleID,eventDate,organismQuantity,organismQuantityType,sampleSizeValue,sampleSizeUnit,samplingProtocol,associatedSequences,identificationReferences,identificationRemarks,locationID,decimalLatitude,decimalLongitude,countryCode,fieldNumber,minimumDepthInMeters,maximumDepthInMeters,habitat,occurrenceRemarks,eventRemarks,datasetID,verbatimIdentification,scientificNameID,scientificName,taxonRank,taxonId,taxonConceptID,catalogNumber
ARMS_SWC_Marstrand2_20200228_20200527_SF40_s1_r1:ASV_1302:46d355c4350ae9b0265e222bdd1b09dce22c7564,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Marstrand2_20200228_20200527,SAMEA7685818,2020-02-28/2020-05-27,2,DNA sequence reads,22282,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914141,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,44G1 (http://marineregions.org/mrgid/42011),57.903512,11.581548,SE,SWC_Marstrand2,4.0,6.0,Marina; semi-industrial; 9.3 - Subtidal Loose Rock/Pebble/Gravel,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Discosea;Flabellinia;Dactylopodida;Paramoebidae;Cunea;Cunea russae,,Eukaryota,domain,ASV_1302:46d355c4350ae9b0265e222bdd1b09dce22c7564,NCBI:2720067,ARMS_SWC_Marstrand2_20200228_20200527_SF40_s1_r1
ARMS_SWC_Marstrand2_20200228_20200527_SF40_s1_r1:ASV_1328:7292c719449c3ab021e92eb7f6a1c2ae2d97c293,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Marstrand2_20200228_20200527,SAMEA7685818,2020-02-28/2020-05-27,2,DNA sequence reads,22282,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914141,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,44G1 (http://marineregions.org/mrgid/42011),57.903512,11.581548,SE,SWC_Marstrand2,4.0,6.0,Marina; semi-industrial; 9.3 - Subtidal Loose Rock/Pebble/Gravel,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Arthropoda;Ichthyostraca;Arguloida;Argulidae;Argulus;Argulus americanus,,Eukaryota,domain,ASV_1328:7292c719449c3ab021e92eb7f6a1c2ae2d97c293,NCBI:260819,ARMS_SWC_Marstrand2_20200228_20200527_SF40_s1_r1
ARMS_SWC_Marstrand2_20200228_20200527_SF40_s1_r1:ASV_1469:1dea8a0461b35a5d7f7575847e6b82cd30483557,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Marstrand2_20200228_20200527,SAMEA7685818,2020-02-28/2020-05-27,5,DNA sequence reads,22282,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914141,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,44G1 (http://marineregions.org/mrgid/42011),57.903512,11.581548,SE,SWC_Marstrand2,4.0,6.0,Marina; semi-industrial; 9.3 - Subtidal Loose Rock/Pebble/Gravel,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Nematoda;Chromadorea;Rhabditida;Neodiplogasteridae;Pristionchus;Pristionchus pacificus,,Eukaryota,domain,ASV_1469:1dea8a0461b35a5d7f7575847e6b82cd30483557,NCBI:54126,ARMS_SWC_Marstrand2_20200228_20200527_SF40_s1_r1
ARMS_SWC_Marstrand2_20200228_20200527_SF40_s1_r1:ASV_1472:2131fb01b6611f3f94355043e417287e91d9e347,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Marstrand2_20200228_20200527,SAMEA7685818,2020-02-28/2020-05-27,2,DNA sequence reads,22282,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914141,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,44G1 (http://marineregions.org/mrgid/42011),57.903512,11.581548,SE,SWC_Marstrand2,4.0,6.0,Marina; semi-industrial; 9.3 - Subtidal Loose Rock/Pebble/Gravel,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Fucales;Phaeophyceae 5;Fucales;Sargassaceae;Cystoseira;Cystoseira usneoides,,Eukaryota,domain,ASV_1472:2131fb01b6611f3f94355043e417287e91d9e347,NCBI:590723,ARMS_SWC_Marstrand2_20200228_20200527_SF40_s1_r1
ARMS_SWC_Marstrand2_20200228_20200527_SF40_s1_r1:ASV_1724:d5dd5fb7c870ca2401ef0f711664709a98e81077,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Marstrand2_20200228_20200527,SAMEA7685818,2020-02-28/2020-05-27,2,DNA sequence reads,22282,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914141,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,44G1 (http://marineregions.org/mrgid/42011),57.903512,11.581548,SE,SWC_Marstrand2,4.0,6.0,Marina; semi-industrial; 9.3 - Subtidal Loose Rock/Pebble/Gravel,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Nitzschia;Nitzschia alba,,Eukaryota,domain,ASV_1724:d5dd5fb7c870ca2401ef0f711664709a98e81077,NCBI:2858,ARMS_SWC_Marstrand2_20200228_20200527_SF40_s1_r1
ARMS_SWC_Marstrand2_20200228_20200527_SF40_s1_r1:ASV_2103:6cfe3645324b3b7154cd24218ad082bddf647898,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Marstrand2_20200228_20200527,SAMEA7685818,2020-02-28/2020-05-27,2,DNA sequence reads,22282,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914141,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,44G1 (http://marineregions.org/mrgid/42011),57.903512,11.581548,SE,SWC_Marstrand2,4.0,6.0,Marina; semi-industrial; 9.3 - Subtidal Loose Rock/Pebble/Gravel,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Russula;Russula griseocarnosa,,Eukaryota,domain,ASV_2103:6cfe3645324b3b7154cd24218ad082bddf647898,NCBI:466936,ARMS_SWC_Marstrand2_20200228_20200527_SF40_s1_r1
ARMS_SWC_Marstrand2_20200228_20200527_SF40_s1_r1:ASV_2131:771df9073217004a3660cd62c71308e8a1839385,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Marstrand2_20200228_20200527,SAMEA7685818,2020-02-28/2020-05-27,3,DNA sequence reads,22282,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914141,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,44G1 (http://marineregions.org/mrgid/42011),57.903512,11.581548,SE,SWC_Marstrand2,4.0,6.0,Marina; semi-industrial; 9.3 - Subtidal Loose Rock/Pebble/Gravel,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Ectocarpales;Phaeophyceae 16;Ectocarpales;Chordariaceae;Hecatonema;Hecatonema maculans,urn:lsid:marinespecies.org:taxname:156125,Hecatonema maculans,Species,ASV_2131:771df9073217004a3660cd62c71308e8a1839385,NCBI:1535340,ARMS_SWC_Marstrand2_20200228_20200527_SF40_s1_r1
ARMS_SWC_Marstrand2_20200228_20200527_SF40_s1_r1:ASV_2408:dd5c2135c0dfc042c093ee00c2c8f56c1918fe71,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Marstrand2_20200228_20200527,SAMEA7685818,2020-02-28/2020-05-27,2,DNA sequence reads,22282,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914141,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,44G1 (http://marineregions.org/mrgid/42011),57.903512,11.581548,SE,SWC_Marstrand2,4.0,6.0,Marina; semi-industrial; 9.3 - Subtidal Loose Rock/Pebble/Gravel,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Torulaspora;Torulaspora franciscae,,Eukaryota,domain,ASV_2408:dd5c2135c0dfc042c093ee00c2c8f56c1918fe71,NCBI:53488,ARMS_SWC_Marstrand2_20200228_20200527_SF40_s1_r1
ARMS_SWC_Marstrand2_20200228_20200527_SF40_s1_r1:ASV_2413:dea916738d84a5e11a5c69d0d71d988045ea8eeb,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Marstrand2_20200228_20200527,SAMEA7685818,2020-02-28/2020-05-27,2,DNA sequence reads,22282,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914141,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,44G1 (http://marineregions.org/mrgid/42011),57.903512,11.581548,SE,SWC_Marstrand2,4.0,6.0,Marina; semi-industrial; 9.3 - Subtidal Loose Rock/Pebble/Gravel,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Apicomplexa;Aconoidasida;Haemosporida;Haemoproteidae;Haemoproteus;Haemoproteus pastoris,,Eukaryota,domain,ASV_2413:dea916738d84a5e11a5c69d0d71d988045ea8eeb,NCBI:1495460,ARMS_SWC_Marstrand2_20200228_20200527_SF40_s1_r1
ARMS_SWC_Marstrand2_20200228_20200527_SF40_s1_r1:ASV_2433:e83a62a87136fc0fe386d2692dd50763479f6484,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Marstrand2_20200228_20200527,SAMEA7685818,2020-02-28/2020-05-27,2,DNA sequence reads,22282,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914141,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,44G1 (http://marineregions.org/mrgid/42011),57.903512,11.581548,SE,SWC_Marstrand2,4.0,6.0,Marina; semi-industrial; 9.3 - Subtidal Loose Rock/Pebble/Gravel,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Apusomonadidae;Apusomonadidae;Apusomonadidae;Apusomonadidae;Thecamonas;Thecamonas trahens,,Eukaryota,domain,ASV_2433:e83a62a87136fc0fe386d2692dd50763479f6484,NCBI:529818,ARMS_SWC_Marstrand2_20200228_20200527_SF40_s1_r1
ARMS_SWC_Marstrand2_20200228_20200527_SF40_s1_r1:ASV_2463:f44554ad035b01f44bfa4b4ce67e43e8f9c67025,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Marstrand2_20200228_20200527,SAMEA7685818,2020-02-28/2020-05-27,2,DNA sequence reads,22282,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914141,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,44G1 (http://marineregions.org/mrgid/42011),57.903512,11.581548,SE,SWC_Marstrand2,4.0,6.0,Marina; semi-industrial; 9.3 - Subtidal Loose Rock/Pebble/Gravel,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Arthropoda;Malacostraca;Decapoda;Polybiidae;Liocarcinus;Liocarcinus pusillus,urn:lsid:marinespecies.org:taxname:1130,Decapoda,Order,ASV_2463:f44554ad035b01f44bfa4b4ce67e43e8f9c67025,NCBI:762645,ARMS_SWC_Marstrand2_20200228_20200527_SF40_s1_r1
ARMS_SWC_Marstrand2_20200228_20200527_SF40_s1_r1:ASV_2479:f80cdc56812f0633e94698f7a58e9cedefe33f46,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Marstrand2_20200228_20200527,SAMEA7685818,2020-02-28/2020-05-27,2,DNA sequence reads,22282,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914141,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,44G1 (http://marineregions.org/mrgid/42011),57.903512,11.581548,SE,SWC_Marstrand2,4.0,6.0,Marina; semi-industrial; 9.3 - Subtidal Loose Rock/Pebble/Gravel,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Delesseriaceae;Membranoptera;Membranoptera tenuis,,Eukaryota,domain,ASV_2479:f80cdc56812f0633e94698f7a58e9cedefe33f46,NCBI:158698,ARMS_SWC_Marstrand2_20200228_20200527_SF40_s1_r1
ARMS_SWC_Marstrand2_20200228_20200527_SF40_s1_r1:ASV_3124:1d7fc4d7851cff0e047fc5bc2330d7a1f910da77,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Marstrand2_20200228_20200527,SAMEA7685818,2020-02-28/2020-05-27,2,DNA sequence reads,22282,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914141,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,44G1 (http://marineregions.org/mrgid/42011),57.903512,11.581548,SE,SWC_Marstrand2,4.0,6.0,Marina; semi-industrial; 9.3 - Subtidal Loose Rock/Pebble/Gravel,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Chordata;Aves;Coraciiformes;Alcedinidae;Halcyon;Halcyon pileata,,Eukaryota,domain,ASV_3124:1d7fc4d7851cff0e047fc5bc2330d7a1f910da77,NCBI:1496258,ARMS_SWC_Marstrand2_20200228_20200527_SF40_s1_r1
ARMS_SWC_Marstrand2_20200228_20200527_SF40_s1_r1:ASV_3309:274ea24e523cd2a594ec9b4114df593969fae640,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Marstrand2_20200228_20200527,SAMEA7685818,2020-02-28/2020-05-27,2,DNA sequence reads,22282,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914141,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,44G1 (http://marineregions.org/mrgid/42011),57.903512,11.581548,SE,SWC_Marstrand2,4.0,6.0,Marina; semi-industrial; 9.3 - Subtidal Loose Rock/Pebble/Gravel,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Cnidaria;Anthozoa;Actiniaria;Haloclavidae;Haloclava;Haloclava producta,urn:lsid:marinespecies.org:taxname:1360,Actiniaria,Order,ASV_3309:274ea24e523cd2a594ec9b4114df593969fae640,NCBI:132415,ARMS_SWC_Marstrand2_20200228_20200527_SF40_s1_r1
ARMS_SWC_Marstrand2_20200228_20200527_SF40_s1_r1:ASV_3673:3bf3886e07612afb7519dc6034b5ff8c9587d3f3,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Marstrand2_20200228_20200527,SAMEA7685818,2020-02-28/2020-05-27,2,DNA sequence reads,22282,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914141,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,44G1 (http://marineregions.org/mrgid/42011),57.903512,11.581548,SE,SWC_Marstrand2,4.0,6.0,Marina; semi-industrial; 9.3 - Subtidal Loose Rock/Pebble/Gravel,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Arthropoda;Malacostraca;Decapoda;Ocypodidae;Tubuca;Tubuca signata,,Eukaryota,domain,ASV_3673:3bf3886e07612afb7519dc6034b5ff8c9587d3f3,NCBI:53287,ARMS_SWC_Marstrand2_20200228_20200527_SF40_s1_r1
ARMS_SWC_Marstrand2_20200228_20200527_SF40_s1_r1:ASV_3737:3f7d6e75d760b05ed986634eec1ca1fcadbf8818,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Marstrand2_20200228_20200527,SAMEA7685818,2020-02-28/2020-05-27,2,DNA sequence reads,22282,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914141,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,44G1 (http://marineregions.org/mrgid/42011),57.903512,11.581548,SE,SWC_Marstrand2,4.0,6.0,Marina; semi-industrial; 9.3 - Subtidal Loose Rock/Pebble/Gravel,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Lachancea;Lachancea mirantina,,Eukaryota,domain,ASV_3737:3f7d6e75d760b05ed986634eec1ca1fcadbf8818,NCBI:1230905,ARMS_SWC_Marstrand2_20200228_20200527_SF40_s1_r1
ARMS_SWC_Marstrand2_20200228_20200527_SF40_s1_r1:ASV_3886:46e3f269a09364589734261299e03702846df019,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Marstrand2_20200228_20200527,SAMEA7685818,2020-02-28/2020-05-27,2,DNA sequence reads,22282,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914141,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,44G1 (http://marineregions.org/mrgid/42011),57.903512,11.581548,SE,SWC_Marstrand2,4.0,6.0,Marina; semi-industrial; 9.3 - Subtidal Loose Rock/Pebble/Gravel,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira curviseriata,,Eukaryota,domain,ASV_3886:46e3f269a09364589734261299e03702846df019,NCBI:291032,ARMS_SWC_Marstrand2_20200228_20200527_SF40_s1_r1
ARMS_SWC_Marstrand2_20200228_20200527_SF40_s1_r1:ASV_4247:5b58a046b559f74e324d1ecf3019a6fa225c9535,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Marstrand2_20200228_20200527,SAMEA7685818,2020-02-28/2020-05-27,2,DNA sequence reads,22282,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914141,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,44G1 (http://marineregions.org/mrgid/42011),57.903512,11.581548,SE,SWC_Marstrand2,4.0,6.0,Marina; semi-industrial; 9.3 - Subtidal Loose Rock/Pebble/Gravel,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Ectocarpales;Phaeophyceae 16;Ectocarpales;Chordariaceae;Myriotrichia;Myriotrichia claviformis,urn:lsid:marinespecies.org:taxname:145331,Myriotrichia clavaeformis,Species,ASV_4247:5b58a046b559f74e324d1ecf3019a6fa225c9535,NCBI:64930,ARMS_SWC_Marstrand2_20200228_20200527_SF40_s1_r1
ARMS_SWC_Marstrand2_20200228_20200527_SF40_s1_r1:ASV_4510:6c481b01e48f9f8df5a061e346fd6ac3aad7f75c,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Marstrand2_20200228_20200527,SAMEA7685818,2020-02-28/2020-05-27,2,DNA sequence reads,22282,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914141,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,44G1 (http://marineregions.org/mrgid/42011),57.903512,11.581548,SE,SWC_Marstrand2,4.0,6.0,Marina; semi-industrial; 9.3 - Subtidal Loose Rock/Pebble/Gravel,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Platyhelminthes;Rhabditophora;Rhabdocoela;Trigonostomidae;Ptychopera;Ptychopera unicornis,,Eukaryota,domain,ASV_4510:6c481b01e48f9f8df5a061e346fd6ac3aad7f75c,NCBI:2068663,ARMS_SWC_Marstrand2_20200228_20200527_SF40_s1_r1
